ticker,sector,date,open,high,low,close,volume,daily_return_pct,pct_change,ma_7,ma_30,ma_50,rsi,macd,volatility_10d,signal,next_day_return
JPM,Finance,2021-01-22,145.36,151.69,144.92,151.09,15164097,3.9419,4.3079,143.58,151.09,151.09,39.23,-4.48,3.6173,Sell,3.9481
NFLX,Entertainment,2021-10-19,587.84,597.83,582.07,593.42,54781610,0.9492,1.8764,601.64,568.91,557.5,46.59,17.31,13.4959,Buy,-1.6382
AMZN,E-Commerce,2021-10-13,4045.79,4052.04,3964.64,1237.6000000000001,40642884,-1.5028,-1.2208,1240.1075,3990.89,3958.78,50.21,20.84125,37.5351,Buy,-0.8097
GOOGL,Technology,2021-11-05,2710.27,2772.37,2701.82,1237.6000000000001,11523315,1.6821,1.2566,1240.1075,2707.7,2688.76,41.93,-7.72,28.9769,Buy,5.763225
MSFT,Technology,2021-07-23,312.93,315.25,303.16,304.5,49858919,-2.6939,-2.0459,296.71,286.43,282.6,54.55,4.89,8.129,Buy,-2.4603
GOOGL,Technology,2021-12-10,2751.33,2776.39,2655.4,1237.6000000000001,33526024,-2.2378,-2.2442,1240.1075,2696.28,2702.0,56.05,0.91,30.9187,Buy,-3.435
MSFT,Technology,2021-09-09,341.42,344.27,337.83,340.12,24827724,-0.3808,-0.776,343.67,339.36,320.74,48.46,0.87,3.9821,Buy,-0.1972
JPM,Finance,2021-01-04,157.52,166.28,155.67,163.76,79015278,3.9614,3.1624,163.76,163.76,163.76,64.79,0.0,0.01,Hold,3.4575
MSFT,Technology,2021-07-14,288.54,289.66,285.3,287.28,42661003,-0.4367,-0.205,283.07,282.97,279.54,27.78,-1.29,4.2234,Buy,0.2456
MSFT,Technology,2021-07-01,282.66,283.86,276.44,276.77,69509857,-2.0838,-2.3015,287.62,280.32,280.58,43.71,2.64,6.5433,Buy,-2.0058
MSFT,Technology,2021-01-06,293.22,296.12,291.32,294.89,5908503,0.5695,0.8723,294.89,294.89,294.89,43.02,0.0,0.01,Hold,0.6409
GOOGL,Technology,2021-03-12,2888.77,2936.85,2887.8,1237.6000000000001,55798623,0.5826,0.1247,1240.1075,3084.08,3031.53,40.66,-19.588749999999997,47.9441375,Sell,4.4029
JPM,Finance,2021-02-19,141.51,141.63,137.98,140.61,54897679,-0.636,-1.8498,142.36,143.51,140.61,48.99,-2.23,2.7289,Sell,-0.9382
GOOGL,Technology,2021-07-22,2868.05,2879.96,2841.51,1237.6000000000001,51439365,-0.1708,0.1784,1240.1075,2737.99,2656.24,57.29,20.84125,33.9844,Buy,4.9439
AMZN,E-Commerce,2021-08-13,3969.11,4070.43,3939.97,1237.6000000000001,43975147,2.1488,2.0527,1240.1075,3804.44,3659.12,58.24,20.84125,47.9441375,Buy,-5.8069749999999996
AMZN,E-Commerce,2021-11-16,3942.6,3964.72,3898.18,1237.6000000000001,79227713,-0.8482,-0.861,1240.1075,3994.52,3996.51,49.67,20.84125,47.9441375,Sell,-1.9601
NFLX,Entertainment,2021-03-29,439.02,456.85,426.64,449.0,8449483,2.2732,1.8464,451.36,430.86,431.9,58.71,8.3,14.4265,Buy,1.082
MSFT,Technology,2021-11-15,346.37,347.24,341.18,342.13,26069456,-1.2241,-0.76,350.59,348.57,344.67,36.77,2.67,4.3287,Buy,-1.0485
GOOGL,Technology,2021-03-10,2939.04,2967.78,2924.24,1237.6000000000001,10066042,0.1211,-0.4402,1240.1075,3090.05,2942.6,44.35,-19.588749999999997,47.9441375,Sell,0.4949
AAPL,Technology,2021-11-15,141.04,141.37,140.94,141.37,24540024,0.234,-0.0283,143.11,138.31,138.17,53.52,3.02,2.1597,Buy,0.22
JNJ,Healthcare,2021-03-23,167.61,168.05,163.59,165.09,56273507,-1.5035,-1.2974,167.12,160.39,160.71,56.92,5.68,1.7859,Buy,-1.3888
NFLX,Entertainment,2021-09-20,551.57,555.72,541.78,549.42,54762946,-0.3898,-0.4151,550.61,542.86,520.06,59.14,0.92,7.0217,Buy,-0.3069
JPM,Finance,2021-05-11,154.51,156.28,147.93,149.56,52494332,-3.2037,-3.6775,153.16,152.33,143.83,56.96,1.8,2.3732,Buy,-2.9802
JPM,Finance,2021-07-05,182.99,187.13,182.64,184.53,70641653,0.8416,0.9906,181.46,171.39,164.57,57.91,4.1,6.8941,Buy,1.1683
AMZN,E-Commerce,2021-12-09,4221.5,4250.92,4192.34,1237.6000000000001,16770334,0.234,0.0811,1240.1075,4094.08,4054.3,47.51,20.84125,27.5368,Buy,-2.4764
MSFT,Technology,2021-12-07,355.17,356.76,349.91,352.16,23550644,-0.8475,-0.7944,354.56,353.71,350.1,47.8,1.9,2.6387,Buy,-1.0771
AAPL,Technology,2021-07-28,143.63,143.92,141.58,141.67,24193920,-1.3646,-2.1413,142.45,137.63,136.11,65.96,3.02,2.1916,Buy,-0.8901
NFLX,Entertainment,2021-12-30,559.48,567.34,557.91,562.44,30145320,0.5291,0.1032,549.91,524.01,526.62,56.23,7.72,20.5369,Buy,0.543
AMZN,E-Commerce,2021-05-28,3233.09,3269.98,3224.42,1237.6000000000001,42661003,-0.2626,-0.2592,1240.1075,3100.22,3135.45,69.51,20.84125,47.9441375,Buy,-1.9657
GOOGL,Technology,2021-02-12,3126.7,3175.4,3107.61,1237.6000000000001,65793971,1.0964,1.211,1240.1075,3008.35,3160.98,70.11,20.84125,37.9053,Hold,1.1379
TSLA,Automotive,2021-08-27,157.55,159.1,148.23,151.16,29646604,-4.0559,-4.655,157.85,136.51,121.72,53.22,17.09,4.1086,Buy,-3.9421
TSLA,Automotive,2021-09-14,118.9,123.8,116.27,120.37,42757106,1.2363,-0.9626,135.27,144.57,134.76,27.88,-5.85,11.8264,Hold,0.2739
NFLX,Entertainment,2021-02-11,413.96,414.92,397.55,409.06,22305669,-1.1837,-2.4073,421.9,462.05,409.06,38.48,-19.588749999999997,8.298,Sell,-1.4614
AMZN,E-Commerce,2021-12-17,4285.99,4313.62,4229.85,1237.6000000000001,50652604,-0.8789,-0.9718,1240.1075,4142.34,4080.26,52.21,20.84125,39.2216,Buy,3.606
TSLA,Automotive,2021-03-17,178.1,188.79,174.93,257.31500000000005,46361696,4.228,4.70215,180.36,175.96,168.51,43.07,2.47,8.0716,Buy,4.9399
TSLA,Automotive,2021-02-19,177.25,180.59,168.49,175.8,74252571,-0.8181,0.849,176.67,164.04,175.8,55.64,20.75,11.0886,Buy,-2.4437
MSFT,Technology,2021-09-17,343.36,344.54,336.5,1.0,77545585,-1.3368,-1.4315,339.53,342.69,327.92,52.24,-1.53,4.1054,Sell,-1.0762
TSLA,Automotive,2021-09-09,138.99,146.52,138.8,141.07,11952044,1.4965,0.8435,147.33,143.98,133.43,29.52,2.12,4.7969,Buy,1.259
AMZN,E-Commerce,2021-04-29,3099.29,3110.18,3083.85,257.31500000000005,55194832,0.2684,0.376,1240.1075,3183.61,3181.95,61.32,0.11,47.9441375,Sell,-5.8069749999999996
MSFT,Technology,2021-12-03,353.8,354.72,349.83,353.71,19473668,-0.0254,-0.1271,355.82,353.47,349.32,57.54,2.65,2.3713,Buy,-0.5513
MSFT,Technology,2021-12-31,324.76,329.6,324.7,329.38,76438446,1.4226,1.4039,328.22,343.56,347.01,43.48,-9.46,3.5574,Sell,1.2753
JPM,Finance,2021-01-11,157.07,160.58,148.7,148.86,18142592,-4.3987125,-4.4483,157.53,148.86,148.86,64.33,0.0,0.01,Buy,-5.2362
MSFT,Technology,2021-12-13,344.49,346.35,340.91,342.03,78076838,-0.7141,-0.3757,347.75,352.35,350.22,43.59,-0.87,5.3638,Sell,-0.8055
AMZN,E-Commerce,2021-10-22,3898.97,3922.17,3823.66,1237.6000000000001,43459170,-0.6474,-0.7151,1240.1075,4010.49,3955.3,42.4,-19.588749999999997,44.1508,Sell,4.43
AAPL,Technology,2021-08-24,150.36,150.7,148.81,150.49,63671035,0.0865,0.0133,149.45,145.09,141.04,40.36,1.72,2.6805,Buy,-0.1404
TSLA,Automotive,2021-10-20,106.02,107.16,94.38,96.95,43698998,-4.3987125,-4.73485,108.48,119.79,132.66,48.54,-9.04,6.9828,Sell,-5.8069749999999996
MSFT,Technology,2021-05-05,285.94,288.26,283.48,287.74,49365622,0.6295,0.5451,287.69,300.04,298.27,35.49,-11.02,1.5799,Sell,1.1353
GOOGL,Technology,2021-02-05,3141.97,3170.0,3111.93,1237.6000000000001,57192269,-0.5993,-0.7982,1240.1075,3123.14,3123.14,63.15,20.84125,47.9441375,Sell,-5.8069749999999996
JPM,Finance,2021-10-25,240.87,242.81,240.75,242.79,42262329,0.7971,1.0825,239.83,237.48,234.47,62.34,1.79,1.991,Buy,0.9293
AMZN,E-Commerce,2021-07-07,3594.18,3632.47,3499.58,1237.6000000000001,39019406,-1.5419,-1.6391,1240.1075,3422.54,3277.88,64.52,20.84125,47.9441375,Buy,5.445
TSLA,Automotive,2021-05-31,83.15,86.9,75.26,81.66,69366636,-1.7919,-3.4866,88.15,92.72,113.66,53.62,-2.56,4.5989,Sell,-2.0917
TSLA,Automotive,2021-04-19,118.63,124.24,113.41,123.21,28520227,3.8607,1.3323,123.27,155.45,162.79,49.2,-19.588749999999997,8.7202,Sell,5.0715
MSFT,Technology,2021-03-08,296.87,302.17,296.02,299.15,67126371,0.768,1.4102,297.36,315.03,299.15,48.94,-9.93,7.051,Sell,0.418
AMZN,E-Commerce,2021-10-25,3877.23,3960.95,3859.42,1237.6000000000001,27736991,1.8266,1.9186,1240.1075,4011.77,3954.64,48.12,-19.588749999999997,41.8288,Sell,0.4344
JPM,Finance,2021-12-15,249.23,250.78,245.0,246.17,70020276,-1.2278,-1.3623,271.57,250.13,246.56,43.8,-0.61,1.7021,Sell,-1.2504
NFLX,Entertainment,2021-01-13,487.36,499.93,484.63,491.32,39277106,0.8125,0.1978,508.59,491.32,491.32,69.99,0.0,0.01,Buy,0.4326
JNJ,Healthcare,2021-05-07,189.61,191.15,186.6,187.41,37088152,-1.1603,-0.5044,184.61,178.17,172.67,62.48,4.32,2.059,Buy,-0.9369
MSFT,Technology,2021-06-14,293.69,294.09,286.57,287.76,76922005,-2.0191,-1.8855,284.15,277.43,285.69,57.82,3.23,7.4955,Buy,-1.7547
NFLX,Entertainment,2021-07-21,452.69,458.95,447.05,456.14,22699929,0.7621,0.7176,438.29,463.83,467.14,37.69,-17.94,13.1804,Sell,1.9489
AMZN,E-Commerce,2021-11-08,4034.25,4059.96,3986.76,1237.6000000000001,33490933,-0.8619,-0.7285,1240.1075,4013.7,3983.67,53.4,1.67,45.1689,Buy,-3.1861
AAPL,Technology,2021-03-01,153.01,156.48,152.88,154.98,37302265,1.2875,1.9672,152.6,157.92,154.98,47.67,-2.78,3.2652,Sell,1.6539
JPM,Finance,2021-03-17,126.96,129.25,123.36,125.45,58135956,-1.1894,-1.5692,127.95,136.29,140.32,41.55,-5.23,3.1133,Sell,-1.2797
NFLX,Entertainment,2021-02-15,408.43,426.6,408.06,413.19,76853742,1.1654,1.0121,416.19,454.86,413.19,42.8,-19.588749999999997,8.7333,Sell,1.8556
NFLX,Entertainment,2021-08-11,550.17,554.04,546.04,548.0,44839294,-0.3944,-0.1367,271.57,482.71,480.06,77.22,20.84125,14.4443,Hold,0.9821
JPM,Finance,2021-04-14,155.59,156.67,149.89,151.6,30013648,-2.5644,-1.8961,151.76,137.92,138.63,73.65,10.45,2.7831,Hold,-2.243
TSLA,Automotive,2021-05-04,97.27,100.47,95.19,96.44,11635314,-0.8533,1.7729,98.97,129.46,146.09,40.62,-17.29,9.431,Sell,0.7206
MSFT,Technology,2021-06-18,277.66,282.6,275.61,275.88,64406500,-0.6411,-0.7019,283.99,276.59,282.85,54.12,4.06,5.9954,Buy,-1.1662
JPM,Finance,2021-05-13,151.99,155.48,150.04,153.27,39701440,0.8422,2.146,152.35,152.76,144.54,55.24,0.52,1.9899,Sell,1.156
JPM,Finance,2021-01-27,150.89,152.32,147.35,147.46,53112850,-2.2732,-2.6859,147.57,147.46,147.46,44.24,-1.57,4.5965,Buy,-2.708
JPM,Finance,2021-08-27,230.74,230.86,229.26,230.06,9531593,-0.2947,0.0304,231.22,220.89,205.48,49.05,4.82,4.408,Buy,-0.4526
MSFT,Technology,2021-05-06,287.71,287.91,284.63,287.21,44344317,-0.1738,-0.1842,287.32,299.49,297.85,41.71,-10.26,1.4258,Sell,-0.274
GOOGL,Technology,2021-11-23,2645.93,2698.44,2642.56,1237.6000000000001,23832264,1.4951,1.5366,1240.1075,2704.39,2701.31,42.61,-4.31,45.5508,Sell,-2.2293
NFLX,Entertainment,2021-08-19,547.6,551.32,532.6,535.0,77636884,-2.3009,-2.4239,543.51,498.25,489.14,61.34,20.84125,6.8007,Buy,-2.4091
GOOGL,Technology,2021-01-25,2976.38,3029.68,2968.87,1237.6000000000001,56307803,1.6278,2.2762,1240.1075,3024.83,3024.83,42.88,-19.588749999999997,37.8484,Sell,-4.2187
TSLA,Automotive,2021-11-26,109.75,120.44,104.85,117.28,68053238,4.4427875,3.7142,109.47,102.23,108.88,46.2,0.62,10.9539,Buy,5.5674
JNJ,Healthcare,2021-11-10,117.71,119.33,117.2,257.31500000000005,61697387,1.2573,1.0342,117.1,118.27,123.03,52.23,0.52,1.5052,Sell,1.3573
GOOGL,Technology,2021-05-18,2617.34,2645.72,2593.17,1237.6000000000001,24327164,0.434,1.2464,1240.1075,2671.59,2782.73,43.84,-19.588749999999997,31.7236,Sell,-1.9715
JNJ,Healthcare,2021-02-09,160.21,161.11,158.52,160.95,5365789,0.4619,1.2264,161.45,160.95,160.95,46.21,-3.22,1.7445,Buy,0.5639
AAPL,Technology,2021-11-29,133.1,134.62,132.62,134.49,29816465,1.0443,1.4559,137.62,138.8,137.96,32.32,-0.44,3.5857,Sell,1.2609
TSLA,Automotive,2021-02-11,195.89,199.35,185.79,186.98,60231895,-4.3987125,-4.73485,182.53,169.14,186.98,55.88,-1.62,25.3472,Buy,-4.5313
GOOGL,Technology,2021-12-30,2734.89,2751.59,2724.84,1237.6000000000001,52961727,0.5379,0.3244,1240.1075,2694.65,2698.35,52.75,5.91,30.5008,Buy,1.2412
MSFT,Technology,2021-07-21,293.17,302.65,291.96,300.72,49926779,2.5753,2.74,290.97,285.38,281.08,57.17,2.06,4.9229,Buy,2.6923
AAPL,Technology,2021-10-20,136.12,138.68,132.99,134.55,31558625,-1.1534,-1.8743,137.07,137.28,140.81,53.2,0.49,1.5513,Sell,-1.177
NFLX,Entertainment,2021-12-02,526.05,531.61,516.85,529.32,26112663,0.6216,0.4993,514.68,526.2,547.8,52.72,0.75,9.0966,Sell,0.3919
TSLA,Automotive,2021-10-06,107.23,110.71,105.76,107.01,56810803,-0.2052,-0.3724,114.2,132.77,135.66,53.71,-8.94,11.1228,Sell,-0.5895
JNJ,Healthcare,2021-07-27,161.49,162.05,160.86,161.61,53344618,0.0743,-0.5355,160.97,168.56,172.79,46.14,-5.68,1.987,Sell,0.4344
JPM,Finance,2021-08-23,231.47,235.3,228.23,233.94,65697175,1.0671,1.806,226.05,215.73,200.82,65.39,5.48,3.5898,Buy,0.4576
NFLX,Entertainment,2021-12-14,536.33,538.27,527.11,527.76,71145555,-1.5979,-1.3182,519.92,522.1,541.28,53.06,-3.9,7.6189,Sell,-0.6318
AAPL,Technology,2021-03-24,150.54,156.09,149.93,153.61,76129543,2.0393,2.1955,155.14,153.86,156.51,44.7,0.22,2.6612,Buy,1.9996
TSLA,Automotive,2021-06-03,79.85,90.18,76.81,81.42,17561519,1.9662,4.70215,83.21,89.65,108.51,47.68,-0.58,5.4654,Sell,0.887
JPM,Finance,2021-09-24,236.7,240.48,235.23,239.34,39067706,1.1153,1.5013,230.23,229.77,224.58,49.16,-0.54,4.5412,Buy,1.5017
JNJ,Healthcare,2021-09-20,125.81,125.95,124.1,124.31,78164461,-1.1923,-1.6924,130.25,138.64,146.22,43.19,-4.58,4.3157,Sell,-1.557
TSLA,Automotive,2021-04-09,139.03,142.19,133.76,137.21,30194167,-1.3091,-0.1528,141.97,165.61,167.64,66.36,-11.32,15.4269,Sell,-2.7236
JPM,Finance,2021-09-15,231.24,232.53,226.56,227.39,14512549,-1.6649,-1.1434,230.16,227.97,218.94,32.32,1.52,2.3493,Buy,-1.3231
GOOGL,Technology,2021-05-25,2504.01,2510.44,2445.34,1237.6000000000001,26035828,-1.7843,-2.0246,1240.1075,2630.71,2745.03,36.24,-19.588749999999997,47.9441375,Sell,-4.2099
GOOGL,Technology,2021-12-09,2742.41,2768.32,2729.97,1237.6000000000001,20371139,0.3318,0.7075,1240.1075,2697.77,2702.53,62.64,-1.28,31.0489,Buy,2.0252
MSFT,Technology,2021-04-19,294.78,297.56,291.36,291.7,15751760,-1.0448,-1.6554,304.42,302.22,305.66,40.65,5.4,7.999,Buy,-1.1253
JNJ,Healthcare,2021-05-06,185.27,189.23,184.62,188.36,46744557,1.6678,2.7213,184.16,177.43,172.02,59.5,4.64,1.8457,Buy,1.6276
JPM,Finance,2021-10-22,236.65,244.97,236.01,240.19,43325059,1.4959,1.9093,239.74,237.03,234.11,55.52,2.37,1.9609,Buy,1.2355
TSLA,Automotive,2021-10-25,90.29,106.2,89.22,104.68,6391931,4.4427875,4.70215,100.99,116.29,129.56,55.4,-7.6,9.0451,Sell,5.763225
NFLX,Entertainment,2021-07-13,431.49,433.19,421.69,425.61,64421382,-1.3627,-1.6522,449.14,469.14,468.19,34.46,-6.37,18.6812,Sell,-0.9635
AMZN,E-Commerce,2021-11-02,4026.56,4128.73,4023.85,1237.6000000000001,59333013,2.255,2.6238,1240.1075,4013.37,3973.13,57.42,-19.588749999999997,47.9441375,Sell,-4.7605
MSFT,Technology,2021-03-25,299.78,307.14,299.57,303.69,18677632,1.3043,0.7999,293.31,302.3,309.09,50.84,-5.76,6.7562,Sell,1.2378
MSFT,Technology,2021-04-14,312.72,312.98,305.5,307.85,34865658,-1.5573,-1.7113,312.39,302.19,307.48,47.3,8.32,3.3837,Buy,-1.2052
AMZN,E-Commerce,2021-11-26,4198.4,4278.05,4190.19,1237.6000000000001,39080275,0.9789,1.1309,1240.1075,4012.6,4025.11,64.0,13.64,47.9441375,Buy,4.5257
AAPL,Technology,,122.9,128.61,121.22,257.31500000000005,60311488,4.4427875,4.2903,129.84,135.42,136.66,56.3,-3.32,3.1574,Sell,4.4891
NFLX,Entertainment,2021-04-27,416.53,418.53,410.14,413.74,64354824,-0.6698,-1.2011,422.56,437.3,432.22,54.13,-12.36,6.0025,Sell,-2.9043
TSLA,Automotive,2021-09-16,131.56,136.47,131.19,133.9,28212278,1.7787,1.6627,131.21,144.79,135.83,32.71,-7.78,10.8447,Sell,2.4679
JNJ,Healthcare,2021-05-20,186.53,187.78,181.89,183.07,17053227,-1.8549,-2.2323,186.98,183.79,177.34,39.31,2.61,1.8606,Buy,-1.7086
TSLA,Automotive,2021-11-10,101.26,102.04,96.63,257.31500000000005,58401301,0.2666,0.0493,103.15,105.76,117.11,46.71,-2.08,9.0543,Sell,0.6093
TSLA,Automotive,2021-01-01,203.02,209.72,202.34,206.73,67928270,1.8274,0.0,206.73,206.73,206.73,60.68,0.0,0.01,Hold,2.3048
NFLX,Entertainment,2021-01-19,460.44,480.31,458.87,472.42,76199461,2.6019,2.3329,481.15,472.42,472.42,46.27,20.84125,20.8279,Buy,3.412
AMZN,E-Commerce,2021-12-02,4211.89,4234.44,4190.45,1237.6000000000001,56977155,-0.0026,0.0487,1240.1075,4051.12,4038.07,61.51,20.84125,47.9441375,Buy,4.7067
GOOGL,Technology,2021-12-21,2697.83,2715.65,2684.76,1237.6000000000001,21614992,-0.2621,-0.4988,1240.1075,2689.19,2699.65,52.72,15.87,25.2483,Sell,2.8503
AAPL,Technology,2021-04-26,137.13,137.44,136.23,136.91,46535555,-0.1604,-0.2986,137.69,146.79,149.24,28.36,-7.29,1.6225,Hold,-0.5613
JPM,Finance,2021-09-06,229.77,229.97,226.86,227.88,58181382,-0.8226,-1.3378,271.57,225.67,212.51,40.47,4.04,2.75,Buy,-0.5435
MSFT,Technology,2021-09-29,333.66,342.49,332.9,339.4,23330203,1.7203,1.8302,334.9,341.03,335.08,49.06,-3.11,3.409,Sell,1.2642
MSFT,Technology,2021-05-13,265.02,270.38,263.9,268.68,37616068,1.381,0.8824,277.29,293.84,295.43,38.62,-9.26,8.464,Sell,1.3978
GOOGL,Technology,2021-06-17,2633.12,2649.32,2600.85,1237.6000000000001,63617465,0.4861,0.5721,1240.1075,2558.06,2610.59,74.61,20.84125,30.7876,Hold,-0.9335
NFLX,Entertainment,2021-06-24,469.9,476.41,464.8,474.85,71169240,1.0534,-0.7587,475.02,474.09,457.33,59.37,0.52,5.5571,Buy,1.4827
JNJ,Healthcare,2021-03-08,160.29,162.95,160.27,162.68,49021073,1.491,1.3393,158.77,158.15,162.68,37.16,-2.16,3.7584,Buy,1.4649
AAPL,Technology,2021-04-29,135.02,139.18,133.39,138.2,51126161,2.3552,2.5527,136.65,144.65,147.93,34.77,-6.5,1.7026,Sell,2.3294
JNJ,Healthcare,2021-02-16,157.39,160.22,157.38,158.07,72136616,0.432,0.0506,158.92,162.34,158.07,36.04,-0.74,1.3497,Sell,0.3068
TSLA,Automotive,2021-07-30,108.31,111.38,107.74,110.17,25079796,1.7173,0.3644,117.82,106.54,93.77,32.46,11.33,8.4786,Buy,1.7786
TSLA,Automotive,2021-12-21,101.13,118.08,96.95,117.46,60440752,4.4427875,4.70215,109.76,110.23,107.29,45.94,-1.47,4.7985,Sell,5.763225
GOOGL,Technology,2021-04-07,2914.08,2933.24,2815.01,1237.6000000000001,12431830,-2.504,-2.5255,1240.1075,2978.84,3031.78,32.91,14.43,47.9441375,Sell,-0.3295
AAPL,Technology,2021-01-11,154.1,163.55,152.65,163.04,74188634,4.4427875,4.70215,152.93,163.04,163.04,56.05,0.0,0.01,Sell,5.763225
NFLX,Entertainment,2021-04-09,438.99,458.09,435.63,451.6,35719995,2.8725,3.0086,448.14,435.94,431.41,50.49,8.21,9.2624,Buy,5.7433
JPM,Finance,2021-12-17,242.56,244.38,241.86,243.92,68795976,0.5607,0.1478,247.26,250.18,246.62,35.23,-2.51,2.347,Sell,0.6406
NFLX,Entertainment,2021-03-12,413.05,413.97,401.82,407.69,32538884,-1.2977,-2.1105,419.65,423.38,444.68,54.76,-0.2,7.9203,Sell,-1.0352
AMZN,E-Commerce,2021-08-09,3898.27,3981.35,3898.23,1237.6000000000001,59106852,1.2377,0.926,1240.1075,3747.2,3605.75,58.0,20.84125,40.6524,Buy,5.763225
AAPL,Technology,2021-08-19,148.27,152.25,147.64,150.84,69673994,1.7333,1.8707,146.87,143.98,139.62,51.5,2.58,2.209,Buy,2.0234
NFLX,Entertainment,2021-07-15,423.22,432.52,414.93,428.75,64321341,1.3066,2.4664,439.14,466.66,467.14,31.56,-13.99,16.7519,Sell,0.3857
GOOGL,Technology,2021-09-24,2677.93,2754.57,2664.12,1237.6000000000001,75975031,2.5852,2.5871,1240.1075,2699.59,2739.75,63.93,3.81,33.2211,Sell,5.763225
GOOGL,Technology,2021-11-18,2642.25,2666.22,2640.18,1237.6000000000001,19048736,0.4981,0.4319,1240.1075,2709.77,2702.79,40.61,0.28,47.9441375,Sell,-0.6467
MSFT,Technology,2021-10-19,343.79,349.89,343.56,348.51,41650975,1.3729,2.0139,343.73,340.63,342.23,60.17,3.64,2.4424,Buy,1.9818
JPM,Finance,2021-04-26,150.6,157.95,149.23,157.23,48389263,4.4024,4.70215,152.89,143.81,140.58,66.05,6.14,2.6336,Buy,4.8065
GOOGL,Technology,2021-02-08,3127.22,3140.45,3083.21,1237.6000000000001,26824406,-1.3856,-1.2567,1240.1075,3083.89,3083.89,62.19,20.84125,47.9441375,Buy,-2.0432
NFLX,Entertainment,2021-06-17,482.54,491.87,475.66,477.54,25200054,-1.0362,-0.2632,474.13,469.92,453.44,59.56,-1.33,8.4418,Buy,-0.749
AAPL,Technology,2021-05-04,140.44,141.37,140.12,140.32,49746640,-0.0854,-0.0712,137.69,143.27,147.22,51.9,-3.91,1.8512,Sell,-0.5627
NFLX,Entertainment,2021-11-01,508.13,510.03,505.0,508.0,61875474,-0.0256,-0.355,539.02,569.2,558.3,42.6,-9.66,30.1497,Sell,-0.1418
NFLX,Entertainment,2021-03-23,464.45,478.72,460.42,469.85,60799649,1.1627,2.3817,438.46,426.2,434.25,65.24,1.15,18.6483,Buy,3.1993
JNJ,Healthcare,2021-11-23,115.88,116.26,113.21,113.5,61268105,-2.0538,-2.2731,117.78,117.09,119.78,49.9,0.15,1.8986,Buy,-1.7323
JPM,Finance,2021-10-15,242.96,244.5,238.1,239.51,6471342,-1.42,-1.1107,241.77,235.56,232.45,52.26,4.38,2.6814,Buy,-0.8846
JNJ,Healthcare,2021-05-11,189.59,192.03,188.99,190.38,5465041,0.4167,0.629,186.17,179.74,173.96,60.13,3.95,2.8327,Buy,0.6512
JNJ,Healthcare,2021-03-26,166.17,166.19,164.95,165.13,50885379,-0.6259,-0.6916,166.97,161.12,160.61,62.37,4.97,1.7483,Buy,-0.7355
JPM,Finance,2021-11-30,254.88,256.55,253.15,255.08,46554747,0.0785,0.7226,251.63,246.75,244.15,42.33,5.43,3.6517,Buy,-0.1949
JNJ,Healthcare,2021-08-25,138.93,139.55,136.7,137.28,75786137,-1.1876,-1.4855,143.31,152.44,160.15,45.84,-6.24,4.0707,Sell,-1.0814
JPM,Finance,2021-09-02,232.73,234.13,231.54,232.96,34928925,0.0988,0.241,230.88,224.11,210.38,44.63,3.79,2.7222,Buy,0.4068
NFLX,Entertainment,2021-06-18,477.04,480.1,471.83,475.31,60047232,-0.3627,-0.467,476.57,470.5,453.91,58.79,-1.04,8.3127,Buy,-0.1122
JNJ,Healthcare,2021-01-05,173.37,174.23,171.32,171.98,29071143,-0.8018,-0.9503,171.98,171.98,171.98,68.58,0.0,0.01,Hold,-0.9133
GOOGL,Technology,2021-04-05,2962.98,2978.15,2907.54,1237.6000000000001,74136786,-1.6568,-1.2482,271.57,2992.55,3036.23,41.86,7.48,40.9471,Buy,-2.3053
NFLX,Entertainment,2021-04-29,411.06,426.11,403.99,426.05,37248888,3.6467,3.7881,420.34,436.84,431.64,55.37,-12.07,6.6132,Sell,5.16
GOOGL,Technology,2021-09-13,2711.32,2741.3,2619.13,1237.6000000000001,42303015,-2.1093,-2.526,1240.1075,2723.08,2773.51,40.05,-19.588749999999997,33.7678,Sell,-1.3077
AMZN,E-Commerce,2021-03-15,3138.4,3224.09,3130.33,1237.6000000000001,42661003,2.0902,2.4009,1240.1075,3299.38,3385.11,47.94,-19.588749999999997,45.5549,Sell,5.763225
MSFT,Technology,2021-08-24,347.24,348.8,343.86,345.83,14003051,-0.4061,0.5788,346.68,322.14,306.43,45.0,16.25,3.9423,Buy,-0.3334
AMZN,E-Commerce,2021-09-09,3837.63,3847.82,3740.45,1237.6000000000001,62712395,-2.3647,-2.2238,1240.1075,3888.81,3825.65,47.68,-19.588749999999997,47.9441375,Sell,-1.4315
AMZN,E-Commerce,2021-03-11,3159.05,3187.57,3136.77,1237.6000000000001,59025911,0.1079,0.2984,1240.1075,3318.84,3399.18,41.53,-19.588749999999997,45.6029,Sell,5.763225
MSFT,Technology,2021-08-09,332.52,333.8,330.61,331.54,27379264,-0.2947,0.2025,324.07,299.29,292.55,66.02,16.0,9.5021,Buy,-0.005
GOOGL,Technology,2021-05-04,2681.45,2695.12,2663.62,1237.6000000000001,71956072,0.129,0.402,1240.1075,2801.04,2875.78,35.28,-19.588749999999997,31.5213,Sell,-4.825
MSFT,Technology,2021-01-21,311.41,314.23,308.28,313.1,35684740,0.5427,0.7433,311.04,313.1,313.1,66.48,0.0,7.3528,Sell,0.2685
